,LoanAmount,City,State,Zip,NAICSCode,BusinessType,RaceEthnicity,Gender,Veteran,NonProfit,JobsReported,DateApproved,Lender,CD,2017 NAICS Code,2017 NAICS Title
16243,9500.0,Honolulu,HI,96822,531390,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,0.0,05/19/2020,Central Pacific Bank,HI-01,531390,Other Activities Related to Real Estate 
16244,9500.0,Honolulu,HI,96817,445110,Corporation,Asian,Male Owned,Non-Veteran,,1.0,04/15/2020,Hawaii National Bank,HI-01,445110,Supermarkets and Other Grocery (except Convenience) Stores 
16245,9500.0,HONOLULU,HI,96817,611710,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,1.0,05/02/2020,"American Savings Bank, FSB",HI-01,611710,Educational Support Services
16246,9492.0,Haiku-Pauwela,HI,96708,236115,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,1.0,05/11/2020,Cross River Bank,HI-02,236115,New Single-Family Housing Construction (except For-Sale Builders) 
16247,9485.0,KIHEI,HI,96753,485999,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,,04/12/2020,Bank of Hawaii,HI-02,485999,All Other Transit and Ground Passenger Transportation 
16248,9480.0,HONOLULU,HI,96816,711211,Independent Contractors,Unanswered,Unanswered,Unanswered,,,05/11/2020,Bank of Hawaii,HI-01,711211,Sports Teams and Clubs 
16249,9479.0,Kapolei,HI,96707,541512,Corporation,Unanswered,Unanswered,Unanswered,,1.0,08/06/2020,"Kabbage, Inc.",HI-02,541512,Computer Systems Design Services 
16250,9460.0,HONOLULU,HI,96816,611699,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,1.0,05/07/2020,Bank of Hawaii,HI-01,611699,All Other Miscellaneous Schools and Instruction 
16251,9457.0,HONOLULU,HI,96818,561720,Corporation,Unanswered,Unanswered,Unanswered,,2.0,06/05/2020,WebBank,HI-01,561720,Janitorial Services 
16252,9450.0,ANAHOLA,HI,96703,999990,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,1.0,05/03/2020,First Interstate Bank,HI-02,,
16253,9447.0,Honolulu,HI,96817,531390,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,1.0,06/11/2020,WebBank,HI-01,531390,Other Activities Related to Real Estate 
16254,9447.0,Haiku,HI,96708,722513,Self-Employed Individuals,Unanswered,Unanswered,Unanswered,,3.0,07/13/2020,"Kabbage, Inc.",HI-02,722513,Limited-Service Restaurants 
16255,9445.82,WAILUKU,HI,96793,541310,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,1.0,06/28/2020,HawaiiUSA FCU,HI-02,541310,Architectural Services
16256,9437.0,HILO,HI,96720,812990,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,2.0,05/11/2020,Bank of Hawaii,HI-02,812990,All Other Personal Services 
16257,9435.0,Waianae,HI,96792,485310,Independent Contractors,Unanswered,Unanswered,Unanswered,,1.0,05/13/2020,First Hawaiian Bank,HI-02,485310,Taxi Service 
16258,9429.0,HONOLULU,HI,96814,485310,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,1.0,05/15/2020,First Hawaiian Bank,HI-01,485310,Taxi Service 
16259,9427.0,Honolulu,HI,96817,812990,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,0.0,05/09/2020,Central Pacific Bank,HI-01,812990,All Other Personal Services 
16260,9427.0,LAHAINA,HI,96761,531210,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,2.0,05/03/2020,Cross River Bank,HI-02,531210,Offices of Real Estate Agents and Brokers
16261,9426.65,AIEA,HI,96701,541922,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,3.0,08/03/2020,HawaiiUSA FCU,HI-01,541922,Commercial Photography 
16262,9420.0,HONOLULU,HI,96815,448150,Corporation,Unanswered,Unanswered,Unanswered,,1.0,04/27/2020,Bank of Hawaii,HI-01,448150,Clothing Accessories Stores 
16263,9420.0,WAILUKU,HI,96793,541211,Limited  Liability Company(LLC),Unanswered,Male Owned,Non-Veteran,,2.0,04/28/2020,First Hawaiian Bank,HI-02,541211,Offices of Certified Public Accountants 
16264,9412.01,Kahului,HI,96732,711510,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,0.0,05/18/2020,Celtic Bank Corporation,HI-02,711510,"Independent Artists, Writers, and Performers "
16265,9405.0,HALEIWA,HI,96712,487210,Limited Liability Partnership,Unanswered,Unanswered,Unanswered,,2.0,04/27/2020,Bank of Hawaii,HI-02,487210,"Scenic and Sightseeing Transportation, Water"
16266,9405.0,Makawao,HI,96768,541613,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,1.0,04/30/2020,First Hawaiian Bank,HI-02,541613,Marketing Consulting Services 
16267,9404.0,Mililani,HI,96789,621610,Independent Contractors,Unanswered,Unanswered,Unanswered,,1.0,07/24/2020,"Kabbage, Inc.",HI-01,621610,Home Health Care Services
16268,9400.0,KAPOLEI,HI,96709,453210,Corporation,Unanswered,Unanswered,Unanswered,,1.0,04/10/2020,Central Pacific Bank,HI-02,453210,Office Supplies and Stationery Stores 
16269,9400.0,WAIPAHU,HI,96797,531120,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,5.0,04/28/2020,Central Pacific Bank,HI-01,531120,Lessors of Nonresidential Buildings (except Miniwarehouses) 
16270,9400.0,HONOLULU,HI,96813,238390,Corporation,Unanswered,Unanswered,Unanswered,,1.0,04/10/2020,Central Pacific Bank,HI-01,238390,Other Building Finishing Contractors
16271,9400.0,HONOLULUnolulu,HI,96813,621399,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,,04/16/2020,Central Pacific Bank,HI-01,621399,Offices of All Other Miscellaneous Health Practitioners 
16272,9400.0,HILO,HI,96720,722513,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,2.0,04/10/2020,"American Savings Bank, FSB",HI-02,722513,Limited-Service Restaurants 
16273,9400.0,EWA BEACHeach,HI,96706,236118,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,,04/16/2020,Central Pacific Bank,HI-01,236118,Residential Remodelers 
16274,9400.0,WAILUKU,HI,96793,561720,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,2.0,04/29/2020,Central Pacific Bank,HI-02,561720,Janitorial Services 
16275,9400.0,Honolulu,HI,96826,441228,Limited  Liability Company(LLC),Asian,Male Owned,Non-Veteran,,3.0,04/29/2020,Hawaii National Bank,HI-01,441228,"Motorcycle, ATV, and All Other Motor Vehicle Dealers "
16276,9400.0,LAHAINA,HI,96761,711510,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,1.0,05/08/2020,"American Savings Bank, FSB",HI-02,711510,"Independent Artists, Writers, and Performers "
16277,9400.0,HILO,HI,96720,623220,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,1.0,08/07/2020,Hawaii National Bank,HI-02,623220,Residential Mental Health and Substance Abuse Facilities 
16278,9400.0,Honolulu,HI,96817,621111,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,,04/13/2020,Central Pacific Bank,HI-01,621111,Offices of Physicians (except Mental Health Specialists) 
16279,9400.0,Honolulu,HI,96815,812199,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,14.0,05/12/2020,Celtic Bank Corporation,HI-01,812199,Other Personal Care Services 
16280,9400.0,HONOLULU,HI,96813,541110,Partnership,Unanswered,Unanswered,Unanswered,,1.0,04/06/2020,Central Pacific Bank,HI-01,541110,Offices of Lawyers
16281,9400.0,HONOLULU,HI,96826,531210,Self-Employed Individuals,Unanswered,Unanswered,Unanswered,,1.0,04/14/2020,Central Pacific Bank,HI-01,531210,Offices of Real Estate Agents and Brokers
16282,9400.0,HONOLULU,HI,96816,541930,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,1.0,05/13/2020,"American Savings Bank, FSB",HI-01,541930,Translation and Interpretation Services
16283,9400.0,KAILUA KONA,HI,96740,561621,Corporation,Unanswered,Unanswered,Unanswered,,2.0,04/06/2020,"American Savings Bank, FSB",HI-02,561621,Security Systems Services (except Locksmiths) 
16284,9400.0,Honolulu,HI,96826,531210,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,0.0,06/01/2020,Central Pacific Bank,HI-01,531210,Offices of Real Estate Agents and Brokers
16285,9400.0,HONOLULU,HI,96816,621111,Corporation,Unanswered,Unanswered,Unanswered,,3.0,04/14/2020,"American Savings Bank, FSB",HI-01,621111,Offices of Physicians (except Mental Health Specialists) 
16286,9400.0,Honolulu,HI,96821,531210,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,0.0,05/18/2020,Central Pacific Bank,HI-01,531210,Offices of Real Estate Agents and Brokers
16287,9400.0,WAIANAE,HI,96792,445310,Corporation,Unanswered,Male Owned,Non-Veteran,,4.0,04/08/2020,Central Pacific Bank,HI-02,445310,"Beer, Wine, and Liquor Stores "
16288,9400.0,KIHEI,HI,96753,445110,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,0.0,05/01/2020,Central Pacific Bank,HI-02,445110,Supermarkets and Other Grocery (except Convenience) Stores 
16289,9400.0,WAILUKU,HI,96793,524126,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,2.0,05/02/2020,"American Savings Bank, FSB",HI-02,524126,Direct Property and Casualty Insurance Carriers 
16290,9395.0,HILO,HI,96720,621210,Corporation,Unanswered,Unanswered,Unanswered,,,06/03/2020,Bank of Hawaii,HI-02,621210,Offices of Dentists 
16291,9394.0,Haiku,HI,96708,238290,Corporation,Unanswered,Unanswered,Unanswered,,1.0,05/05/2020,"Kabbage, Inc.",HI-02,238290,Other Building Equipment Contractors 
16292,9390.0,AIEA,HI,96701,313110,Corporation,Unanswered,Unanswered,Unanswered,,3.0,05/05/2020,Bank of Hawaii,HI-01,313110,"Fiber, Yarn, and Thread Mills "
16293,9389.0,Lihue,HI,96766,337110,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,1.0,04/30/2020,First Hawaiian Bank,HI-02,337110,Wood Kitchen Cabinet and Countertop Manufacturing
16294,9382.5,Waikoloa,HI,96738,621111,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,1.0,06/02/2020,First Hawaiian Bank,HI-02,621111,Offices of Physicians (except Mental Health Specialists) 
16295,9380.0,Waianae,HI,96792,111219,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,0.0,05/11/2020,Central Pacific Bank,HI-02,111219,Other Vegetable (except Potato) and Melon Farming 
16296,9375.0,HONOLULU,HI,96817,722515,Limited  Liability Company(LLC),Unanswered,Male Owned,Non-Veteran,,5.0,04/15/2020,Central Pacific Bank,HI-01,722515,Snack and Nonalcoholic Beverage Bars 
16297,9375.0,WAIAPHU,HI,96797,812320,Corporation,Unanswered,Unanswered,Unanswered,,2.0,05/22/2020,"Kabbage, Inc.",HI-01,812320,Drycleaning and Laundry Services (except Coin-Operated) 
16298,9375.0,KIHEI,HI,96753,722513,Limited Liability Partnership,Unanswered,Unanswered,Unanswered,,2.0,05/05/2020,Bank of Hawaii,HI-02,722513,Limited-Service Restaurants 
16299,9375.0,Honolulu,HI,96821,454390,Sole Proprietorship,Asian,Male Owned,Unanswered,,1.0,04/29/2020,Territorial Savings Bank,HI-01,454390,Other Direct Selling Establishments 
16300,9375.0,KAILUA,HI,96734,722310,Corporation,Unanswered,Unanswered,Unanswered,,1.0,04/27/2020,Bank of Hawaii,HI-02,722310,Food Service Contractors
16301,9375.0,Waikoloa,HI,96738,541213,Self-Employed Individuals,Unanswered,Unanswered,Unanswered,,1.0,06/28/2020,"Kabbage, Inc.",HI-02,541213,Tax Preparation Services 
16302,9375.0,MAKAWAO,HI,96768,713940,Independent Contractors,Unanswered,Unanswered,Unanswered,,,06/04/2020,Bank of Hawaii,HI-02,713940,Fitness and Recreational Sports Centers 
16303,9375.0,KAILUA,HI,96734,323111,Corporation,Unanswered,Unanswered,Unanswered,,,04/14/2020,Central Pacific Bank,HI-02,323111,Commercial Printing (except Screen and Books) 
16304,9375.0,HONOLULU,HI,96819,236220,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,2.0,04/28/2020,First Hawaiian Bank,HI-01,236220,Commercial and Institutional Building Construction 
16305,9375.0,HONOLULU,HI,96813,541110,Corporation,White,Female Owned,Non-Veteran,,1.0,04/15/2020,Central Pacific Bank,HI-01,541110,Offices of Lawyers
16306,9362.0,HONOLULU,HI,96814,722511,Corporation,Unanswered,Unanswered,Unanswered,,2.0,04/27/2020,Bank of Hawaii,HI-01,722511,Full-Service Restaurants 
16307,9362.0,Honoluu,HI,96817,711190,Subchapter S Corporation,Unanswered,Male Owned,Veteran,,,05/19/2020,Celtic Bank Corporation,HI-01,711190,Other Performing Arts Companies 
16308,9360.0,KAHULUI,HI,96732,325520,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,,04/15/2020,Bank of Hawaii,HI-02,325520,Adhesive Manufacturing
16309,9358.0,Kihei,HI,96753,812990,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,,06/10/2020,Celtic Bank Corporation,HI-02,812990,All Other Personal Services 
16310,9355.0,HAIKU,HI,96708,315240,Corporation,Unanswered,Unanswered,Unanswered,,3.0,04/08/2020,Bank of Hawaii,HI-02,315240,"Women’s, Girls’, and Infants’ Cut and Sew Apparel Manufacturing "
16311,9352.0,Kaaawa,HI,96730,541612,Independent Contractors,Unanswered,Unanswered,Unanswered,,1.0,05/07/2020,First Hawaiian Bank,HI-02,541612,Human Resources Consulting Services 
16312,9352.0,KILAUEA,HI,96754,541490,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,1.0,04/28/2020,Bank of Hawaii,HI-02,541490,Other Specialized Design Services
16313,9341.1,KANEOHE,HI,96744,238210,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,2.0,05/26/2020,HawaiiUSA FCU,HI-02,238210,Electrical Contractors and Other Wiring Installation Contractors
16314,9340.0,KIHEI,HI,96753,611699,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,1.0,07/31/2020,HawaiiUSA FCU,HI-02,611699,All Other Miscellaneous Schools and Instruction 
16315,9340.0,Honolulu,HI,96822,236115,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,0.0,06/30/2020,Cross River Bank,HI-01,236115,New Single-Family Housing Construction (except For-Sale Builders) 
16316,9332.5,HONOLULU,HI,96818,541219,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,1.0,04/13/2020,HawaiiUSA FCU,HI-01,541219,Other Accounting Services 
16317,9327.5,Waikoloa,HI,96738,541618,Corporation,Unanswered,Unanswered,Unanswered,,1.0,04/30/2020,First Hawaiian Bank,HI-02,541618,Other Management Consulting Services 
16318,9327.0,Kihei,HI,96753,621399,Self-Employed Individuals,Unanswered,Unanswered,Unanswered,,1.0,05/14/2020,"Kabbage, Inc.",HI-02,621399,Offices of All Other Miscellaneous Health Practitioners 
16319,9323.0,Kapaa,HI,96746,,Self-Employed Individuals,Unanswered,Unanswered,Unanswered,,1.0,05/03/2020,Cross River Bank,HI-02,,
16320,9320.0,LAHAINA,HI,96761,485310,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,1.0,06/13/2020,"Kabbage, Inc.",HI-02,485310,Taxi Service 
16321,9320.0,KAPOLEI,HI,96707,541611,Limited  Liability Company(LLC),Unanswered,Male Owned,Non-Veteran,,1.0,04/27/2020,Bank of Hawaii,HI-02,541611,Administrative Management and General Management Consulting Services 
16322,9313.0,HONOLULU,HI,96821,811490,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,1.0,06/26/2020,HawaiiUSA FCU,HI-01,811490,Other Personal and Household Goods Repair and Maintenance 
16323,9300.0,KILAUEA,HI,96754,624229,Corporation,Unanswered,Unanswered,Unanswered,,4.0,04/09/2020,First Hawaiian Bank,HI-02,624229,Other Community Housing Services 
16324,9300.0,HONOLULU,HI,96819,561110,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,5.0,04/28/2020,"American Savings Bank, FSB",HI-01,561110,Office Administrative Services
16325,9300.0,Waianae,HI,96792,445120,Corporation,Unanswered,Unanswered,Unanswered,,2.0,04/29/2020,"American Savings Bank, FSB",HI-02,445120,Convenience Stores 
16326,9300.0,WAIALUA,HI,96791,321999,Corporation,Unanswered,Unanswered,Unanswered,,1.0,04/10/2020,"American Savings Bank, FSB",HI-02,321999,All Other Miscellaneous Wood Product Manufacturing 
16327,9300.0,KAILUA,HI,96734,812112,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,1.0,04/29/2020,Central Pacific Bank,HI-02,812112,Beauty Salons 
16328,9300.0,KEALAKEKUA,HI,96750,621399,Corporation,White,Female Owned,Non-Veteran,,1.0,04/29/2020,"American Savings Bank, FSB",HI-02,621399,Offices of All Other Miscellaneous Health Practitioners 
16329,9300.0,Honolulu,HI,96813,711211,Corporation,Unanswered,Unanswered,Unanswered,,2.0,04/29/2020,First Hawaiian Bank,HI-01,711211,Sports Teams and Clubs 
16330,9300.0,AIEA,HI,96701,423990,Corporation,Asian,Male Owned,Non-Veteran,,2.0,04/10/2020,First Hawaiian Bank,HI-01,423990,Other Miscellaneous Durable Goods Merchant Wholesalers 
16331,9300.0,KAILUA,HI,96734,445310,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,2.0,04/10/2020,"American Savings Bank, FSB",HI-02,445310,"Beer, Wine, and Liquor Stores "
16332,9300.0,AIEA,HI,96701,621111,Subchapter S Corporation,Unanswered,Female Owned,Unanswered,,1.0,04/16/2020,Central Pacific Bank,HI-01,621111,Offices of Physicians (except Mental Health Specialists) 
16333,9300.0,HONOLULU,HI,96821,812112,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,1.0,04/11/2020,Central Pacific Bank,HI-01,812112,Beauty Salons 
16334,9300.0,Aiea,HI,96701,541611,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,0.0,05/08/2020,Central Pacific Bank,HI-01,541611,Administrative Management and General Management Consulting Services 
16335,9300.0,PAIA,HI,96779,339950,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,1.0,05/27/2020,Frost Bank,HI-02,339950,Sign Manufacturing
16336,9300.0,KULA,HI,96790,621610,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,2.0,04/12/2020,"American Savings Bank, FSB",HI-02,621610,Home Health Care Services
16337,9300.0,Honolulu,HI,96814,611511,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,0.0,05/09/2020,Central Pacific Bank,HI-01,611511,Cosmetology and Barber Schools 
16338,9300.0,HONOLULU,HI,96825,453998,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,1.0,05/10/2020,"Bank of America, National Association",HI-01,453998,All Other Miscellaneous Store Retailers (except Tobacco Stores) 
16339,9300.0,HONOLULU,HI,96818,541990,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,1.0,05/11/2020,"American Savings Bank, FSB",HI-01,541990,"All Other Professional, Scientific, and Technical Services"
16340,9300.0,HONOLULU,HI,96816,453998,Corporation,Unanswered,Unanswered,Unanswered,,3.0,05/11/2020,Evolve Bank & Trust,HI-01,453998,All Other Miscellaneous Store Retailers (except Tobacco Stores) 
16341,9300.0,KAILUA KONA,HI,96740,531210,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,1.0,05/11/2020,"American Savings Bank, FSB",HI-02,531210,Offices of Real Estate Agents and Brokers
16342,9300.0,Haleiwa,HI,96712,541921,Corporation,Unanswered,Unanswered,Unanswered,,2.0,04/30/2020,"American Savings Bank, FSB",HI-02,541921,"Photography Studios, Portrait "
16343,9300.0,PEARL CITY,HI,96782,424130,Corporation,White,Male Owned,Unanswered,,1.0,04/05/2020,"American Savings Bank, FSB",HI-01,424130,Industrial and Personal Service Paper Merchant Wholesalers 
16344,9300.0,Honolulu,HI,96819,443142,Corporation,Unanswered,Unanswered,Unanswered,,0.0,04/30/2020,Central Pacific Bank,HI-01,443142,Electronics Stores 
16345,9300.0,WAILUKU,HI,96793,812199,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,1.0,04/14/2020,Central Pacific Bank,HI-02,812199,Other Personal Care Services 
16346,9300.0,Kapolei,HI,96706,446191,Limited  Liability Company(LLC),Asian,Unanswered,Unanswered,,7.0,04/28/2020,Hawaii National Bank,HI-01,446191,Food (Health) Supplement Stores 
16347,9300.0,HONOLULU,HI,96817,711320,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,1.0,04/07/2020,Central Pacific Bank,HI-01,711320,"Promoters of Performing Arts, Sports, and Similar Events without Facilities "
16348,9300.0,KAILUA KONA,HI,96740,722511,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,2.0,04/07/2020,Central Pacific Bank,HI-02,722511,Full-Service Restaurants 
16349,9300.0,HONOLULU,HI,96817,448310,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,0.0,05/01/2020,Central Pacific Bank,HI-01,448310,Jewelry Stores 
16350,9300.0,AIEA,HI,96701,541922,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,1.0,04/15/2020,Central Pacific Bank,HI-01,541922,Commercial Photography 
16351,9300.0,HONOLULU,HI,96826,441320,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,21.0,04/09/2020,First Hawaiian Bank,HI-01,441320,Tire Dealers 
